"PhotoID","FileName","FileFormat","MediaType","Description","UploadDateTime","CreatedDateTime","URL","Tags"
"17124238308","Opening Day 1903, Oakland Commuters leaving the Statehouse Hotel for their first PCL game against Sacramento.","jpg","photo","Repository: California Historical Society

Collection: Dick Dobbins Collection on the Pacific Coast League 1866-1999, bulk 1902-1999.
"17091138811","[Estelle Carpenter and friends on muleback, Yosemite]","jpg","photo","Repository:  California Historical Society

Photographer:  Unknown

Date:  Undated

General note:  Estelle Carpenter was a music teacher and Supervisor of Music in San Francisco Public Schools.

Digital object ID:  CHS2014.1572.jpg

Preferred citation:  [Estelle Carpenter and friends on muleback, Yosemite], courtesy, California Historical Society, CHS2014.1572.jpg.

","2015-04-09 13:32:29","2015-04-02 14:52:47","https://www.flickr.com/photos/chs_commons/17091138811/"
"16884253987","The Fire Fall, Glacier Point","jpg","photo","Repository:  California Historical Society

Date:  1932

Format:  Postcard

Publisher:  Western Publishing and Novelty Co.

Digital object ID:  CHS2014.1547.jpg

Preferred citation:  The Firefall, Glacier Point, courtesy, California Historical Society, CHS2014.1547.jpg.

","2015-04-09 13:09:57","2015-04-02 14:45:36","https://www.flickr.com/photos/chs_commons/16884253987/","yosemite","firefall","glacierpoint","nationalpark","postcard","1932","campcurry"
"17014692365","[Autos in front of Clark's Station, Mariposa Grove]","jpg","photo","Repository:  California Historical Society

Photographer: Unknown

Date:  Undated

Digital object ID:  CHS2014.1655.jpg

Preferred citation:  [Autos in front of Clark's Station], courtesy,California Historical Society, CHS2014.1655.jpg.","2015-04-02 17:28:14","2015-04-02 15:04:11","https://www.flickr.com/photos/chs_commons/17014692365/"
"17013640521","[George Monroe, Yosemite stagecoach driver]","jpg","photo","Repository:  California Historical Society

Collection:  Photographs of Yosemite and other California scenes by George Fiske

Photographer:  Fiske, George

Date:  c. 1880

Call number:  PC-GS-Photographers

Digital object ID:  CHS2014.1536.jpg

Preferred citation:  [George Monroe, Yosemite stagecoach driver], Photographs of Yosemite and other California scenes by George Fiske, PC-GS-Photographers, courtesy, California Historical Society,  CHS2014.1536.jpg","2015-04-02 17:09:05","2015-04-02 14:39:48","https://www.flickr.com/photos/chs_commons/17013640521/"
"16826951480","Cathedral Rocks, Valley of the Yosemite","jpg","photo","Repository:  California Historical Society

Collection:  Eadweard Muybridge mammoth plate photographs of Yosemite

Photographer:  Muybridge, Eadweard

Format:  Albumen mammoth plate print

Call number:  PC-RM-OV-Muybridge

Digital object ID:  OV-RM Muybridge_003.jpg

Preferred citation:  Cathedral Rocks, Valley of the Yosemite, Eadweard Muybridge mammoth plate photographs of Yosemite, PC-RM-OV-Muybridge, courtesy, California Historical Society, OV-RM Muybridge_003.jpg.","2015-04-02 16:49:42","2014-05-09 08:33:39","https://www.flickr.com/photos/chs_commons/16826951480/"
"17012987592","Sylvan Bar, Valley of the Yosemite","jpg","photo","Repository:  California Historical Society

Collection:  Eadweard Muybridge mammoth plate photographs of Yosemite

Photographer:  Muybridge, Eadweard

Date:  1872

Format:  Albumen mammoth plate prints

Call number:  PC-RM-OV-Muybridge

Digital object ID:  OV-RM Muybridge_001.jpg

Preferred citation:  Sylvan Bar, Valley of the Yosemite,  Eadweard Muybridge mammoth plate photographs of Yosemite, PC-RM-OV-Muybridge, courtesy, California Historical Society, OV-RM-Muybridge_001.jpg.
 ","2015-04-02 16:44:51","2014-05-07 11:09:36","https://www.flickr.com/photos/chs_commons/17012987592/"
"17013490321","Valley of the Yosemite, from Sandy Flat","jpg","photo","Repository:  California Historical Society

Collection:  Eadweard Muybridge mammoth plate photographs of Yosemite

Photographer:  Muybridge, Eadweard

Date:  1872

Format:  Albumen mammoth plate print

Call number:  PC-RM-OV-Muybridge

Digital object ID:  OV-RM Muybridge_002.jpg

Preferred citation:  Valley of the Yosemite, from Sandy Flat, Eadweard Muybridge mammoth plate photographs of Yosemite, PC-RM-OV-Muybridge, courtesy, California Historical Society, OV-RM-Muybridge_002.jpg.","2015-04-02 16:37:19","2014-05-07 11:38:18","https://www.flickr.com/photos/chs_commons/17013490321/"
"16826769560","Valley of the Yosemite, from Mariposa Trail","jpg","photo","Repository:  California Historical Society

Collection:  Eadweard Muybridge mammoth plate photographs of Yosemite

Photographer:  Muybridge, Eadweard

Date:  1872

Format:  Albumen mammoth plate print

Call number:  PC-RM-OV-Muybridge

Digital object ID:  OV-RM Muybridge_004.jpg

Preferred citation:  Valley of the Yosemite, Eadweard Muybridge mammoth plate photographs of Yosemite, PC-RM-OV-Muybridge, courtesy, California Historical Society, OV-RM Muybridge_004.jpg.

","2015-04-02 16:26:50","2014-05-07 11:34:07","https://www.flickr.com/photos/chs_commons/16826769560/","yosemite","nationalpark","mariposatrail","yosemitevalley","eadweardmuybridge","1872","mammothplate"
"17012387915","[Section of the Grizzly Giant, Mariposa Grove, Yosemite]","jpg","photo","Repository:  California Historical Society

Collection:  Carleton Watkins mammoth plate photographs of Yosemite Valley and Mariposa Grove, 1861-1881

Photographer:  Watkins, Carleton E.

Date:  1861

General note:  Galen Clark is pictured standing at the base of the tree.

Format:  Albumen mammoth plate print

Call number:  PC-RM-OV-Watkins

Digital object ID:  OV-RM Watkins_007.jpg

Preferred citation:  [Section of the Grizzly Giant, Mariposa Grove, Yosemite],  Carleton Watkins mammoth plate photographs of Yosemite Valley and Mariposa Grove, PC-RM-OV-Watkins, courtesy, California Historical Society, OV-RM Watkins_007.jpg.

Online finding aid:  <a href=""http://oac.cdlib.org/findaid/ark:/13030/c8057k72/"" rel=""nofollow"">oac.cdlib.org/findaid/ark:/13030/c8057k72/</a>","2015-04-02 12:04:10","2014-05-07 10:39:06","https://www.flickr.com/photos/chs_commons/17012387915/"
"16824815480","[River View, Cathedral Rock, Yosemite]","jpg","photo","Repository:  California Historical Society

Collection:  Carleton Watkins mammoth plate photographs of Yosemite Valley and Mariposa Grove, 1861-1881

Photographer:  Watkins, Carleton E.

Date:  1861

Format:  Albumen mammoth plate print

Call number:  PC-RM-OV-Watkins

Digital object ID:  OV-RM Watkins_004.jpg

Preferred citation:  [River View, Cathedral Rock, Yosemite],  Carleton Watkins mammoth plate photographs of Yosemite Valley and Mariposa Grove, PC-RM-OV-Watkins, courtesy, California Historical Society, PC-RM Watkins_004.jpg.

Online finding aid:  <a href=""http://oac.cdlib.org/findaid/ark:/13030/c8057k72/"" rel=""nofollow"">oac.cdlib.org/findaid/ark:/13030/c8057k72/</a>

","2015-04-02 11:56:36","2014-05-13 09:25:26","https://www.flickr.com/photos/chs_commons/16824815480/","yosemite","nationalpark","river","water","cathedralrock","nature","mammothplate","carletonwatkins"
"16389867724","[The Grizzly Giant, Mariposa Grove, Yosemite]","jpg","photo","Repository:  California Historical Society

Collection:    Carleton Watkins mammoth plate photographs of Yosemite Valley and Mariposa Grove, 1861-1881

Photographer:  Watkins, Carleton E.

Date:  1861

Format:  Albumen mammoth plate print

Call number:  PC-RM-OV-Watkins

Digital object ID:  OV-RM Watkins_006.jpg

Preferred citation:  [The Grizzly Giant, Mariposa Grove, Yosemite], Carleton Watkins mammoth plate photographs of Yosemite Valley and Mariposa Grove, PC-RM-OV-Watkins, courtesy, California Historical Society, OV-RM Watkins_006.jpg.

Online finding aid:  <a href=""http://oac.cdlib.org/findaid/ark:/13030/c8057k72/"" rel=""nofollow"">oac.cdlib.org/findaid/ark:/13030/c8057k72/</a>","2015-04-02 11:49:41","2014-05-07 10:32:00","https://www.flickr.com/photos/chs_commons/16389867724/"
"16986242736","[El Capitan, Yosemite]","jpg","photo","Repository:  California Historical Society

Collection:  Carleton Watkins mammoth plate photographs of Yosemite Valley and Mariposa Grove, 1861-1881

Photographer:  Watkins, Carleton E.

Date:  1861

Format:  Albumen mammoth plate print

Call number:  PC-RM-OV-Watkins

Digital object ID:  OV-RM Watkins_005.jpg

Preferred citation:  [El Capitan, Yosemite], Carleton Watkins mammoth plate photographs of Yosemite Valley and Mariposa Grove, PC-RM-OV-Watkins, courtesy, California Historical Society, OV-RM Watkins_005.jpg.

Online finding aid:  <a href=""http://oac.cdlib.org/findaid/ark:/13030/c8057k72/"" rel=""nofollow"">oac.cdlib.org/findaid/ark:/13030/c8057k72/</a>","2015-04-02 11:42:36","2014-05-07 10:28:25","https://www.flickr.com/photos/chs_commons/16986242736/"
"17011269871","[Nevada Fall, Yosemite]","jpg","photo","Repository:  California Historical Society

Collection:    Carleton Watkins mammoth plate photographs of Yosemite Valley and Mariposa Grove, 1861-1881

Photographer:  Watkins, Carleton E.

Date:  1861

Format:  Albumen mammoth plate print

Call number:  PC-RM-OV-Watkins

Digital object ID:  OV-RM Watkins_003.jpg

Preferred citation:  [Nevada Fall, Yosemite], Carleton Watkins mammoth plate photographs of Yosemite Valley and Mariposa Grove, 1861-1881, courtesy, California Historical Society, OV-RM Watkins_003.jpg.

Online finding aid:  <a href=""http://oac.cdlib.org/findaid/ark:/13030/c8057k72/"" rel=""nofollow"">oac.cdlib.org/findaid/ark:/13030/c8057k72/</a>","2015-04-02 11:37:40","2014-05-07 10:51:52","https://www.flickr.com/photos/chs_commons/17011269871/"
"16824503720","[Yosemite Falls from the Upper House]","jpg","photo","Repository:  California Historical Society

Collection:  Carleton Watkins mammoth plate photographs of Yosemite Valley and Mariposa Grove, 1861-1881

Photographer:  Watkins, Carleton E.

Date:  1861

Format:  Albumen mammoth plate print

Call number:  PC-RM-OV-Watkins

Digital object ID:  OV-RM-Watkins_002.jpg

Preferred citation:  [Yosemite Falls from the Upper House],  
Carleton Watkins mammoth plate photographs of Yosemite Valley and Mariposa Grove, PC-RM-OV-Watkins, courtesy, California Historical Society, OV-RM-Watkins_002.jpg.

Online finding aid:  <a href=""http://oac.cdlib.org/findaid/ark:/13030/c8057k72/"" rel=""nofollow"">oac.cdlib.org/findaid/ark:/13030/c8057k72/</a>","2015-04-02 11:18:31","2014-05-07 11:05:12","https://www.flickr.com/photos/chs_commons/16824503720/","yosemite","nationalpark","nature","carletonwatkins","1861","yosemitefalls","terfall","waterfall","mammothplate"
"16804564477","[Yosemite Falls from Glacier Point]","jpg","photo","Repository:  California Historical Society

Collection:  Carleton Watkins mammoth plate photographs of Yosemite Valley and Mariposa Grove, 1861-1881

Photographer:  Watkins, Carleton E.

Date:  1878-1881

Format:  Albumen mammoth plate print

Call number:  PC-RM-OV-Watkins

Digital Object ID:  OV-RM Watkins_001.jpg

Preferred citation:  [Yosemite Falls from Glacier Point], Carleton Watkins mammoth plate photographs of Yosemite and Mariposa Grove, PC-RM-OV-Watkins, courtesy, California Historical Society, OV-RM-Watkins.jpg

Online finding aid:  <a href=""http://oac.cdlib.org/findaid/ark:/13030/c8057k72/"" rel=""nofollow"">oac.cdlib.org/findaid/ark:/13030/c8057k72/</a>

","2015-04-02 11:10:21","2014-05-07 10:23:13","https://www.flickr.com/photos/chs_commons/16804564477/"
"16737088625","Lemon crate label, Southern Cross brand, Western Litho. Co .","jpg","photo","Repository:  California Historical Society

Collection:  Crate, can, and bottle label collection

Date:  Undated

Call Number:  Kemble Spec Col 08

Digital object ID:  Kemble Spec Col 08_047.jpg

General note: San Fernando Heights Lemon Association, San Fernando, California

Preferred citation: Lemon crate label, Southern Cross brand, Western Litho. Co., Crate, can, and bottle label collection, Kemble Spec Col 08, courtesy, California Historical Society, Kemble Spec Col 08_047.jpg. 

Online finding aid: <a href=""http://www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/"" rel=""nofollow"">www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/</a>  ","2015-03-06 14:54:09","2015-03-03 12:36:30","https://www.flickr.com/photos/chs_commons/16737088625/","fruitcrate","lemons"
"16735883781","Lemon crate label, Comet brand, Western Litho. Co .","jpg","photo","Repository:  California Historical Society

Collection:  Crate, can, and bottle label collection

Date:  Undated

Call Number:  Kemble Spec Col 08

Digital object ID:  Kemble Spec Col 08_046.jpg

General note: Picked and packed by Central Lemon Association, Villa Park, Orange County, California

Preferred citation: Lemon crate label, Comet brand, Western Litho. Co., Crate, can, and bottle label collection, Kemble Spec Col 08, courtesy, California Historical Society, Kemble Spec Col 08_046.jpg. 

Online finding aid: <a href=""http://www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/"" rel=""nofollow"">www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/</a>  ","2015-03-06 14:54:09","2015-03-03 12:31:14","https://www.flickr.com/photos/chs_commons/16735883781/","fruitcratelabel","lemons"
"16736013462","Orange crate label, Miracle Brand, Western Litho. Co .","jpg","photo","Repository:  California Historical Society

Collection:  Crate, can, and bottle label collection

Date:  Undated

Call Number:  Kemble Spec Col 08

Digital object ID:  Kemble Spec Col 08_045.jpg

General note: Bradford Bros. Inc., Placentia, Orange County, California

Preferred citation: Orange crate label, Miracle Brand, Western Litho. Co., Crate, can, and bottle label collection, Kemble Spec Col 08, courtesy, California Historical Society, Kemble Spec Col 08_045.jpg. 

Online finding aid: <a href=""http://www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/"" rel=""nofollow"">www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/</a>  ","2015-03-06 14:54:08","2015-03-03 12:15:01","https://www.flickr.com/photos/chs_commons/16736013462/","orangecrateart"
"16737087015","Orange crate label, Good Cheer Brand, Western Litho. Co .","jpg","photo","Repository:  California Historical Society

Collection:  Crate, can, and bottle label collection

Date:  Undated

Call Number:  Kemble Spec Col 08

Digital object ID:  Kemble Spec Col 08_044.jpg

General note: Sunland Packing House Co., Growers and Packers, Porterville, California

Preferred citation: Orange crate label, Good Cheer Brand, Western Litho. Co., Crate, can, and bottle label collection, Kemble Spec Col 08, courtesy, California Historical Society, Kemble Spec Col 08_044.jpg. 

Online finding aid: <a href=""http://www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/"" rel=""nofollow"">www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/</a>  ","2015-03-06 14:54:07","2015-03-03 12:10:01","https://www.flickr.com/photos/chs_commons/16737087015/","sunkist","orangecrateart"
"16549672770","Orange crate label, Belt Brand, Schmidt Litho. Co .","jpg","photo","Repository:  California Historical Society

Collection:  Crate, can, and bottle label collection

Date:  Undated

Call Number:  Kemble Spec Col 08

Digital object ID:  Kemble Spec Col 08_043.jpg

General note: Grown and packed by Gold Buckle Association, East Highlands, San Bernardino County, California

Preferred citation: Orange crate label, Belt Brand, Schmidt Litho. Co., Crate, can, and bottle label collection, Kemble Spec Col 08, courtesy, California Historical Society, Kemble Spec Col 08_043.jpg. 

Online finding aid: <a href=""http://www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/"" rel=""nofollow"">www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/</a>  ","2015-03-06 14:51:11","2015-03-03 11:53:48","https://www.flickr.com/photos/chs_commons/16549672770/","orangecrateart"
"16549666510","Orange crate label, Navajo Brand, Schmidt Litho. Co .","jpg","photo","Repository:  California Historical Society

Collection:  Crate, can, and bottle label collection

Date:  Undated

Call Number:  Kemble Spec Col 08

Digital object ID:  Kemble Spec Col 08_042.jpg

General note: Grown and packed on Arlington Heights by Victoria Avenue Citrus Association, Riverside, Riverside County, California

Preferred citation: Orange crate label, Navajo Brand, Schmidt Litho. Co., Crate, can, and bottle label collection, Kemble Spec Col 08, courtesy, California Historical Society, Kemble Spec Col 08_042.jpg. 

Online finding aid: <a href=""http://www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/"" rel=""nofollow"">www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/</a>  ","2015-03-06 14:50:16","2015-03-03 11:48:09","https://www.flickr.com/photos/chs_commons/16549666510/","sunkist","orangecrateart"
"16117119443","Orange crate label, Victoria Brand, Schmidt Litho. Co .","jpg","photo","Repository:  California Historical Society

Collection:  Crate, can, and bottle label collection

Date:  Undated

Call Number:  Kemble Spec Col 08

Digital object ID:  Kemble Spec Col 08_041.jpg

General note: Grown and packed on Arlington Heights by Victoria Avenue Citrus Association, Riverside, Riverside County, California

Preferred citation: Orange crate label, Victoria Brand, Schmidt Litho. Co., Crate, can, and bottle label collection, Kemble Spec Col 08, courtesy, California Historical Society, Kemble Spec Col 08_041.jpg. 

Online finding aid: <a href=""http://www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/"" rel=""nofollow"">www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/</a>  ","2015-03-06 14:49:07","2015-03-03 11:31:34","https://www.flickr.com/photos/chs_commons/16117119443/","sunkist","orangecrateart"
"16549654650","Valencias crate label, Weaver Brand of Piru, Schmidt Litho. Co .","jpg","photo","Repository:  California Historical Society

Collection:  Crate, can, and bottle label collection

Date:  Undated

Call Number:  Kemble Spec Col 08

Digital object ID:  Kemble Spec Col 08_040.jpg

General note: Grown and packed by Piru Citrus Association, Piru, Ventura County, California

Preferred citation: Valencias crate label, Weaver Brand of Piru, Schmidt Litho. Co., Crate, can, and bottle label collection, Kemble Spec Col 08, courtesy, California Historical Society, Kemble Spec Col 08_040.jpg. 

Online finding aid: <a href=""http://www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/"" rel=""nofollow"">www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/</a>  ","2015-03-06 14:47:54","2015-03-03 11:26:34","https://www.flickr.com/photos/chs_commons/16549654650/","orangecrateart"
"16735848111","Orange crate label, Yokohl Brand, Schmidt Litho. Co .","jpg","photo","Repository:  California Historical Society

Collection:  Crate, can, and bottle label collection

Date:  Undated

Call Number:  Kemble Spec Col 08

Digital object ID:  Kemble Spec Col 08_039.jpg

General note: Grown and packed by Exeter Orange Growers Association, Exeter, California

Preferred citation: Orange crate label, Yokohl Brand, Schmidt Litho. Co., Crate, can, and bottle label collection, Kemble Spec Col 08, courtesy, California Historical Society, Kemble Spec Col 08_039.jpg. 

Online finding aid: <a href=""http://www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/"" rel=""nofollow"">www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/</a>  ","2015-03-06 14:45:51","2015-03-03 11:09:21","https://www.flickr.com/photos/chs_commons/16735848111/","orangecrateart"
"16549637510","California apples crate label, Diving Girl Brand, Schmidt Litho. Co .","jpg","photo","Repository:  California Historical Society

Collection:  Crate, can, and bottle label collection

Date:  Undated

Call Number:  Kemble Spec Col 08

Digital object ID:  Kemble Spec Col 08_038.jpg

General note: Packed and shipped by Watsonville Apple Selling Organization

Preferred citation: California apples crate label, Diving Girl Brand, Schmidt Litho. Co., Crate, can, and bottle label collection, Kemble Spec Col 08, courtesy, California Historical Society, Kemble Spec Col 08_038.jpg. 

Online finding aid: <a href=""http://www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/"" rel=""nofollow"">www.oac.cdlib.org/findaid/ark:/13030/c8s75jq0/</a>  ","2015-03-06 14:44:59","2015-03-03 10:57:58","https://www.flickr.com/photos/chs_commons/16549637510/"
